Song_ID,Artist,Genre,Popularity,Duration_ms,Tempo,Energy,Danceability,Album
Song_7732,Ed Sheeran,Electronic,95,269948,167.8506495,0.1051910008,0.5446341226,Scorpion
Song_7837,Coldplay,Hip-hop,90,217054,62.48135072,0.867508435,0.9347148621,Divide
Song_9828,Rihanna,Pop,23,200652,57.75796245,0.5587731092,0.5618862936,Chromatica
Song_9917,Adele,Pop,94,272326,119.9972372,0.8426690869,0.9070325289,Lemonade
Song_1106,Taylor Swift,Jazz,29,223644,146.2509106,0.6098446973,0.1772326744,"When We All Fall Asleep, Where Do We Go?"
Song_2855,Kanye West,Hip-hop,71,167009,96.94241671,0.187406197,0.7675269909,Purpose
Song_3691,Sia,Country,50,220567,78.08258022,0.3804552256,0.2659746125,"Thank U, Next"
Song_3989,Ed Sheeran,Pop,88,271440,56.49303629,0.2624692598,0.3431086772,Lemonade
Song_7632,Billie Eilish,Indie,31,292272,94.54057691,0.5222196179,0.793205398,Scorpion
Song_8477,Shawn Mendes,Jazz,77,150807,104.0291256,0.7606330238,0.6091904955,1989
Song_833,Sia,R&B,49,226097,134.0126171,0.5321362384,0.6532948508,Purpose
Song_867,Lady Gaga,Reggae,31,205531,111.8417252,0.8555170085,0.6916710832,"When We All Fall Asleep, Where Do We Go?"
Song_2180,Billie Eilish,Country,36,201479,80.92702357,0.2088263167,0.03532044338,Hollywood's Bleeding
Song_2382,Ed Sheeran,Indie,31,289862,71.3503653,0.3881404629,0.362993717,Purpose
Song_3334,Ed Sheeran,Pop,2,169129,147.2899205,0.7726291063,0.4025322133,Lemonade
Song_3396,Justin Bieber,Folk,55,191216,63.67454027,0.1361255427,0.3546123158,Chromatica
Song_3694,Sia,Jazz,69,295974,87.72758039,0.5476933336,0.6850743672,Lemonade
Song_5843,Kanye West,Pop,5,170778,164.3946509,0.5111825993,0.2078812446,Scorpion
Song_6101,Lady Gaga,Hip-hop,75,283518,52.00094104,0.286343736,0.1318413102,After Hours
Song_8478,Justin Bieber,R&B,36,237187,196.5820132,0.9602307007,0.1101862487,Lemonade
Song_8543,Kanye West,Pop,91,222255,168.754099,0.2452632494,0.5569726531,Chromatica
Song_8852,Rihanna,Reggae,60,263751,81.09566929,0.7341496796,0.8403922202,Lemonade
Song_9889,Adele,Pop,13,173344,173.57561,0.6914868322,0.408445315,Chromatica
Song_117,Beyoncé,Country,47,274904,181.3012434,0.2843242218,0.713090618,Lemonade
Song_468,Sam Smith,Jazz,99,215747,111.214827,0.9151002268,0.8299030795,the bottom
Song_1524,The Weeknd,Indie,75,212470,118.6127675,0.5441093941,0.8929058322,Chromatica
Song_1737,Post Malone,Electronic,36,247818,152.9221674,0.3203861598,0.9907210061,After Hours
Song_3565,Imagine Dragons,Hip-hop,54,205887,116.6704241,0.8965932864,0.6487297369,Hollywood's Bleeding
Song_4047,Shawn Mendes,Electronic,90,183270,119.6651349,0.8730812172,0.05719314619,Lemonade
Song_5215,Drake,Reggae,30,206229,51.45392833,0.9723643762,0.8272378246,Chromatica
Song_6066,Billie Eilish,Hip-hop,88,165896,113.291862,0.01519716455,0.8307509155,Divide
Song_8092,Ed Sheeran,Hip-hop,80,185223,180.1037928,0.03056427582,0.4087071181,"When We All Fall Asleep, Where Do We Go?"
Song_8772,Drake,Jazz,6,283162,72.8811444,0.3932596456,0.5591023397,1989
Song_1077,Imagine Dragons,Jazz,41,226004,112.3174215,0.01805718289,0.4419291668,Lemonade
Song_1805,Taylor Swift,Hip-hop,67,219070,143.2174593,0.6217320549,0.5317226272,"Thank U, Next"
Song_2398,Bruno Mars,Jazz,57,172896,91.99762691,0.7117305125,0.2968842538,"When We All Fall Asleep, Where Do We Go?"
Song_2505,Justin Bieber,Folk,42,297436,179.7321673,0.4090652857,0.2653959696,the bottom
Song_2843,Coldplay,Jazz,17,286836,190.0875267,0.6886194672,0.6565652542,the bottom
Song_2938,Rihanna,R&B,39,193995,160.2755472,0.6587170586,0.1294859231,Lemonade
Song_3447,Kendrick Lamar,Folk,38,215938,167.0228794,0.1368929697,0.8222921395,"Thank U, Next"
Song_3668,Ed Sheeran,Electronic,5,252398,53.73158253,0.6585340182,0.1015053162,the bottom
Song_3978,gracie abrams,R&B,15,187034,72.11404319,0.9570529912,0.2464064029,Hollywood's Bleeding
Song_4054,gracie abrams,Rock,52,282962,71.96110045,0.6492983527,0.5752029826,"Thank U, Next"
Song_4997,Rihanna,Electronic,59,298597,110.6887573,0.5023300233,0.4790786256,"When We All Fall Asleep, Where Do We Go?"
Song_5214,Taylor Swift,Indie,29,219122,194.784162,0.7974895962,0.4138945701,"When We All Fall Asleep, Where Do We Go?"
Song_5405,Lady Gaga,R&B,12,217477,182.9167255,0.6685096657,0.3566522488,Hollywood's Bleeding
Song_7389,Ed Sheeran,R&B,16,185501,59.23796207,0.7757373972,0.5087715428,Divide
Song_9456,Kanye West,Hip-hop,85,172660,118.5936439,0.5791944666,0.06601459625,1989
Song_9649,Adele,Electronic,93,221845,60.17775087,0.4467239238,0.5978455604,"When We All Fall Asleep, Where Do We Go?"
Song_706,Billie Eilish,Reggae,23,185404,140.730092,0.3733814159,0.2415075103,Lemonade
Song_1782,Taylor Swift,R&B,90,159911,142.1974428,0.5865427581,0.4402939555,Lemonade
Song_2094,Kendrick Lamar,Indie,67,154041,78.3800501,0.04567321874,0.8582531217,Hollywood's Bleeding
Song_3100,Sam Smith,R&B,17,186981,183.3431701,0.2818853272,0.6846548689,"When We All Fall Asleep, Where Do We Go?"
Song_3868,Lady Gaga,Rock,1,284168,195.1656376,0.6334790413,0.7069534828,Lemonade
Song_5040,Drake,Hip-hop,53,178978,120.6112373,0.3515978663,0.6063826248,Lemonade
Song_7723,Drake,Indie,55,189621,140.2557277,0.6014343501,0.2993274975,Purpose
Song_8792,Adele,Pop,70,257072,131.7492371,0.05095926026,0.04310156465,Divide
Song_9403,Shawn Mendes,Folk,96,154995,66.47622371,0.5446544578,0.4399734306,Divide
Song_511,Rihanna,Electronic,30,240513,135.3695261,0.1157807634,0.9041835429,Hollywood's Bleeding
Song_1676,The Weeknd,Pop,57,167598,126.6219126,0.8466649643,0.003047969674,After Hours
Song_2043,Post Malone,Hip-hop,33,189635,182.4018656,0.1050988293,0.9331162886,"Thank U, Next"
Song_3610,Justin Bieber,Hip-hop,47,203362,61.22074703,0.729501186,0.9155196174,the bottom
Song_3662,Adele,Pop,65,158381,74.51878439,0.1583220435,0.08216385846,Divide
Song_3950,Lady Gaga,Hip-hop,82,160529,171.9945461,0.7489080723,0.09881794258,1989
Song_5746,Kendrick Lamar,Folk,60,206412,145.1152842,0.6859863071,0.1555648098,the bottom
Song_7797,Lady Gaga,Rock,31,233292,153.4035625,0.4057507435,0.5269939475,After Hours
Song_8411,Coldplay,Rock,19,273252,189.9733048,0.3946666809,0.6464153487,the bottom
Song_9264,gracie abrams,Reggae,26,164121,183.8513215,0.08786061606,0.1026478518,Scorpion
Song_260,gracie abrams,R&B,81,230821,127.5510973,0.2898164,0.6803543549,After Hours
Song_703,Billie Eilish,R&B,8,226550,141.4891797,0.04401377937,0.2954887938,Purpose
Song_1267,gracie abrams,Reggae,58,240869,141.8310392,0.4124729625,0.5207165559,the bottom
Song_4398,Imagine Dragons,Electronic,42,297364,196.3152336,0.3520481862,0.4953408426,Chromatica
Song_5183,Bruno Mars,Reggae,68,187229,135.8231977,0.4906851907,0.6689483545,Lemonade
Song_5636,Taylor Swift,R&B,83,240780,185.453868,0.5672606039,0.4627634038,Purpose
Song_6464,The Weeknd,Indie,32,224633,96.27391823,0.2434694786,0.9894785607,Chromatica
Song_6575,The Weeknd,Country,63,238417,53.00958612,0.1588264104,0.9571361837,the bottom
Song_7039,Ed Sheeran,Electronic,71,166060,156.2556154,0.916845265,0.1577952345,Divide
Song_7739,The Weeknd,Rock,90,258982,103.5458068,0.05708778093,0.9564659691,Hollywood's Bleeding
Song_8015,gracie abrams,Folk,29,179522,190.4863757,0.5477490236,0.7283002165,Chromatica
Song_8983,gracie abrams,Hip-hop,68,151895,139.3270003,0.6277562196,0.9504159523,Purpose
Song_1330,Ed Sheeran,Pop,81,170460,136.6497794,0.1282080591,0.5561135569,the bottom
Song_2697,Taylor Swift,Jazz,80,238790,118.8511228,0.5841565882,0.7041379885,Scorpion
Song_3093,Adele,Folk,36,208630,80.12393646,0.2179588351,0.7581313058,Scorpion
Song_4402,Shawn Mendes,Country,52,273829,88.55050476,0.9573714121,0.2633758644,Hollywood's Bleeding
Song_5396,Post Malone,Jazz,95,155927,107.0513172,0.02758296667,0.3907214494,After Hours
Song_6903,Shawn Mendes,Rock,81,173734,152.6884918,0.7955700032,0.5201734484,Purpose
Song_7327,Coldplay,Reggae,14,170537,128.3271068,0.04049037594,0.7040905093,the bottom
Song_8383,Lady Gaga,R&B,81,216037,180.9593845,0.8478835343,0.3233679339,Hollywood's Bleeding
Song_9559,Ed Sheeran,Hip-hop,18,203657,55.4333902,0.6385727943,0.4584933895,Divide
Song_9976,Rihanna,Country,66,239225,93.73401122,0.297482214,0.107341474,Chromatica
Song_539,Drake,Hip-hop,52,254662,131.4501938,0.9332408031,0.6123638043,Scorpion
Song_1831,The Weeknd,Reggae,32,171517,130.5647721,0.3408574657,0.5589548498,Hollywood's Bleeding
Song_2223,Imagine Dragons,Pop,79,222596,160.5778782,0.8821148573,0.8965192533,"Thank U, Next"
Song_3527,Ariana Grande,Electronic,21,238284,66.97545095,0.2852884085,0.9962671612,Chromatica
Song_4901,Coldplay,R&B,52,295991,126.4924009,0.09379930039,0.3218490607,1989
Song_6481,Coldplay,Pop,72,200227,112.7370217,0.2820029096,0.9978467559,Purpose
Song_8039,Lady Gaga,Folk,3,186438,84.47723557,0.6997959488,0.1598316829,"Thank U, Next"
Song_8200,Coldplay,Country,79,180334,155.6747877,0.8202611025,0.6964864807,1989
Song_8265,gracie abrams,Jazz,93,227779,150.6525353,0.7897031143,0.6352757053,After Hours
Song_8855,Ed Sheeran,Jazz,6,211562,154.65718,0.2750100605,0.4455982841,the bottom
Song_9097,Drake,Country,22,295734,99.99554035,0.7204676126,0.6156868714,Chromatica
Song_9398,Adele,Rock,56,216687,157.2889576,0.07191757142,0.752281446,Lemonade
Song_9528,Sia,Folk,74,179552,134.6379341,0.1905652655,0.7811476819,the bottom
Song_9752,The Weeknd,Electronic,76,273780,180.3314142,0.07789934833,0.4407117299,1989
Song_284,Rihanna,Reggae,5,241496,126.4378124,0.02299706865,0.756618686,"When We All Fall Asleep, Where Do We Go?"
Song_1094,The Weeknd,Rock,91,297101,53.03023044,0.7758242663,0.8250877563,"When We All Fall Asleep, Where Do We Go?"
Song_1759,Drake,Folk,67,170066,115.7865854,0.5854326492,0.6437875687,"When We All Fall Asleep, Where Do We Go?"
Song_2243,Beyoncé,Hip-hop,6,160274,109.9412323,0.2160112792,0.7995068009,Hollywood's Bleeding
Song_6383,Post Malone,Jazz,2,293794,82.47175687,0.6859878372,0.5255635539,Scorpion
Song_6945,Sam Smith,R&B,39,176244,59.60840702,0.3397301421,0.196302712,"Thank U, Next"
Song_6971,Justin Bieber,Folk,51,173764,67.40556477,0.02082429443,0.2094810222,Scorpion
Song_8733,Sam Smith,Electronic,5,240462,71.1882543,0.7496596731,0.6238356341,Lemonade
Song_9006,Justin Bieber,Rock,67,279813,101.266165,0.1609116543,0.9804571979,After Hours
Song_9021,gracie abrams,Jazz,19,213765,106.3695968,0.4623610263,0.9462050552,"Thank U, Next"
Song_1019,Adele,Country,21,234470,91.1069095,0.1707276595,0.7556771017,the bottom
Song_1321,Ed Sheeran,R&B,67,162441,77.23457966,0.8433364703,0.9296275709,Divide
Song_1588,Kanye West,Country,69,260369,189.8484346,0.1762789523,0.3228037392,Divide
Song_2572,Imagine Dragons,R&B,4,270800,54.09747004,0.119462728,0.1631657891,Purpose
Song_2721,Billie Eilish,Rock,80,181960,137.5251111,0.603846391,0.9673349371,Chromatica
Song_5903,Post Malone,Jazz,56,205830,170.24964,0.5871190288,0.6578343994,Hollywood's Bleeding
Song_6355,Imagine Dragons,Jazz,6,165165,115.4024447,0.5866154795,0.5095488248,1989
Song_7031,Ariana Grande,Folk,1,293411,107.5328859,0.4461374985,0.1864240353,Purpose
Song_110,Post Malone,Rock,81,264306,128.2282324,0.2456454545,0.2527144468,Purpose
Song_1308,Beyoncé,Country,83,295032,122.6559387,0.6213752067,0.04044447457,Lemonade
Song_1439,Ed Sheeran,Indie,35,164925,190.4371308,0.3911722761,0.78357581,the bottom
Song_1567,Kendrick Lamar,Hip-hop,58,193052,145.9612385,0.7931230289,0.1273045762,Scorpion
Song_2492,Justin Bieber,Reggae,52,290336,185.7214289,0.776592933,0.6150066031,Purpose
Song_5706,Billie Eilish,Reggae,65,236174,126.3356561,0.6709806454,0.1635062174,Chromatica
Song_6880,Ed Sheeran,Country,90,251101,97.2885271,0.07061810544,0.7552314199,Chromatica
Song_7600,Lady Gaga,Hip-hop,44,292145,166.060309,0.08524258753,0.9804375797,Purpose
Song_7805,Taylor Swift,Rock,56,153980,56.15062036,0.1834750513,0.4446616873,After Hours
Song_8289,Sia,Pop,69,155078,73.99616406,0.1580414174,0.2770787545,Chromatica
Song_8313,Adele,Rock,47,265712,131.9372467,0.9032854939,0.3641957592,After Hours
Song_9205,Coldplay,Pop,95,229117,159.3608851,0.63548377,0.9581878991,Divide
Song_9433,Billie Eilish,Folk,67,247862,171.4426697,0.6205030457,0.3687159835,"Thank U, Next"
Song_126,Sia,Rock,81,202066,184.3081609,0.2695450829,0.7175382545,Lemonade
Song_1429,Kendrick Lamar,Hip-hop,75,194928,172.0104809,0.8650976453,0.474047851,"When We All Fall Asleep, Where Do We Go?"
Song_3802,Kanye West,Reggae,55,152011,57.01439903,0.5950209311,0.6523432318,the bottom
Song_5873,Billie Eilish,Hip-hop,75,221749,169.275346,0.8841277273,0.1097335974,Hollywood's Bleeding
Song_6097,Sam Smith,Indie,85,243782,194.6409455,0.05128360924,0.7065982837,"When We All Fall Asleep, Where Do We Go?"
Song_8435,The Weeknd,Indie,63,181707,126.1633642,0.05843622838,0.4016165057,After Hours
Song_8496,Kanye West,Hip-hop,53,281088,142.081094,0.2998060533,0.8355299275,"Thank U, Next"
Song_1581,Rihanna,R&B,38,292361,127.9333647,0.8254432777,0.07130944211,Purpose
Song_3491,Imagine Dragons,Hip-hop,80,262649,187.9637321,0.0177425794,0.7974372314,"When We All Fall Asleep, Where Do We Go?"
Song_4215,Coldplay,Reggae,59,274415,89.96716144,0.6236026,0.160408584,Hollywood's Bleeding
Song_4900,Coldplay,Rock,89,199245,119.5504606,0.2582988353,0.1903184508,"Thank U, Next"
Song_6396,Imagine Dragons,Folk,11,291992,155.6871476,0.8669441314,0.04380118331,1989
Song_7057,Adele,Folk,35,202704,130.1820711,0.6542164163,0.3809548978,Hollywood's Bleeding
Song_7491,Kendrick Lamar,Folk,28,234535,117.1060749,0.4844284423,0.06821574721,Chromatica
Song_7696,Billie Eilish,Jazz,57,287312,174.131286,0.6803485799,0.1433999054,1989
Song_8000,Kanye West,Hip-hop,37,203255,131.8762029,0.6350481131,0.4921384371,After Hours
Song_8192,Ed Sheeran,Jazz,83,165449,117.0902858,0.8105870099,0.7948219504,the bottom
Song_8236,Ed Sheeran,Jazz,68,179837,111.0588038,0.6196095895,0.9790026925,1989
Song_8756,Post Malone,Electronic,80,179800,78.30042544,0.3581054258,0.2804709883,the bottom
Song_9925,Sam Smith,Jazz,75,191618,101.7449945,0.9598425027,0.04389980065,Scorpion
Song_641,Ed Sheeran,Indie,7,284133,152.9877216,0.6192284113,0.8328202867,Lemonade
Song_1350,Sia,Folk,6,270501,171.4940441,0.9628426766,0.175443321,1989
Song_1813,Lady Gaga,Folk,92,203018,67.67905189,0.3104714926,0.9864813702,"When We All Fall Asleep, Where Do We Go?"
Song_2578,gracie abrams,Hip-hop,96,243199,172.770752,0.12933445,0.7091482889,Chromatica
Song_2887,Drake,Country,93,291703,149.4182602,0.104464757,0.9441001807,Hollywood's Bleeding
Song_2891,Rihanna,Electronic,62,287096,199.1564088,0.7328674088,0.6153752111,Divide
Song_3000,Beyoncé,Country,40,200661,60.58644589,0.1478883687,0.4392877516,Chromatica
Song_3552,Billie Eilish,Indie,10,221104,126.0384536,0.8880897982,0.03295327729,After Hours
Song_5561,Taylor Swift,Rock,30,255725,96.85430611,0.4613596193,0.2311764018,Divide
Song_6079,The Weeknd,Electronic,33,268449,134.5927921,0.6671981391,0.4201649537,After Hours
Song_7144,Beyoncé,R&B,18,255944,109.4066065,0.6834774295,0.2356341166,Lemonade
Song_8384,Shawn Mendes,Rock,79,273766,128.0119538,0.8909492483,0.6358606318,Scorpion
Song_8652,Shawn Mendes,Hip-hop,63,206614,159.9484899,0.9263805395,0.9071375719,Purpose
Song_8667,Justin Bieber,Electronic,42,169718,91.21314108,0.8138433868,0.1978686724,"Thank U, Next"
Song_9494,Taylor Swift,Hip-hop,84,265603,147.2559967,0.3183089874,0.2337806121,1989
Song_636,Sia,Country,60,290726,176.7444495,0.3452655567,0.8259875778,1989
Song_666,Drake,Folk,3,201936,194.0097455,0.6893213624,0.423499187,After Hours
Song_2727,Sia,Country,3,160502,166.71881,0.3488586874,0.4609088273,"When We All Fall Asleep, Where Do We Go?"
Song_3036,Post Malone,Folk,51,216576,168.307191,0.7093399726,0.08876957126,"When We All Fall Asleep, Where Do We Go?"
Song_5100,Kendrick Lamar,Rock,34,225226,148.160781,0.122617938,0.2317768004,"When We All Fall Asleep, Where Do We Go?"
Song_5831,Ed Sheeran,Reggae,20,247262,69.45405469,0.09391052803,0.2321000746,Scorpion
Song_9217,Justin Bieber,Hip-hop,91,256294,171.4085185,0.809971523,0.8121251069,Hollywood's Bleeding
Song_9,Adele,Reggae,28,197213,190.8268133,0.2852493192,0.3278772613,Hollywood's Bleeding
Song_454,Lady Gaga,Country,4,294008,54.79563084,0.3711667337,0.08952286974,"Thank U, Next"
Song_1043,Billie Eilish,Electronic,4,178343,139.5003843,0.4772619308,0.1316851713,Lemonade
Song_2264,Billie Eilish,Hip-hop,31,258248,147.5395007,0.2108972479,0.9320694801,Divide
Song_5363,Coldplay,R&B,82,221292,166.8954882,0.8400520675,0.5191576582,Lemonade
Song_5767,Rihanna,Jazz,55,253968,193.7920273,0.4814217723,0.6622226974,Divide
Song_6930,gracie abrams,Indie,47,262095,146.9145342,0.3232221466,0.188392412,Chromatica
Song_7725,Beyoncé,Hip-hop,83,270083,163.5360916,0.6120116404,0.01646469006,the bottom
Song_9393,gracie abrams,Folk,2,168931,131.1699849,0.04020615305,0.2882161122,the bottom
Song_9657,Sam Smith,Country,68,211749,174.6192006,0.04416425764,0.7198647472,Scorpion
Song_4067,Justin Bieber,Jazz,95,264032,60.96240508,0.2440044094,0.3128578215,1989
Song_6651,Justin Bieber,Reggae,31,175261,128.8932453,0.7086919114,0.847332777,"When We All Fall Asleep, Where Do We Go?"
Song_6861,Beyoncé,Electronic,62,183189,165.0444778,0.5751090662,0.6589289924,After Hours
Song_7117,Bruno Mars,Rock,5,229391,158.0010007,0.328885532,0.5189538542,the bottom
Song_7840,Taylor Swift,R&B,43,231409,106.9743449,0.8478274958,0.9425213851,"When We All Fall Asleep, Where Do We Go?"
Song_8395,Sia,Electronic,42,253014,183.5715916,0.4255317977,0.4620747798,"When We All Fall Asleep, Where Do We Go?"
Song_9257,The Weeknd,Reggae,40,287447,128.7557648,0.4946875306,0.888420925,"When We All Fall Asleep, Where Do We Go?"
Song_232,Beyoncé,Pop,92,237921,126.863715,0.5684918301,0.007867266729,After Hours
Song_945,Coldplay,Hip-hop,37,255039,92.99330952,0.1689483155,0.8648466292,"Thank U, Next"
Song_1553,Post Malone,Rock,41,291247,146.7852682,0.9618823838,0.8195208184,After Hours
Song_2048,Lady Gaga,Indie,29,204096,189.8370773,0.8448940896,0.7985846686,Lemonade
Song_7056,The Weeknd,Jazz,50,274993,112.1045641,0.169805018,0.7046484307,After Hours
Song_8123,Ariana Grande,Reggae,58,190515,181.4597974,0.7475873273,0.947019038,"Thank U, Next"
Song_1348,Kendrick Lamar,Folk,87,213772,191.3186785,0.7333196534,0.6874994645,Divide
Song_1545,Imagine Dragons,R&B,53,229261,91.77528444,0.5644753871,0.3180706832,Lemonade
Song_2674,Taylor Swift,Country,8,266627,73.49277316,0.1306788946,0.3663038588,Lemonade
Song_3642,Bruno Mars,R&B,97,173588,175.9319711,0.9169694903,0.9009649503,Divide
Song_3827,Imagine Dragons,Electronic,88,168601,116.3392737,0.0726329919,0.657650659,After Hours
Song_4610,Kanye West,Rock,3,288258,168.6671485,0.5316002934,0.3199675248,Scorpion
Song_7441,Ariana Grande,Jazz,11,204086,101.5125582,0.6134159097,0.1935414346,Purpose
Song_7606,Sam Smith,Jazz,98,286713,179.9241545,0.4836272092,0.9652681077,Divide
Song_7922,Ed Sheeran,Indie,5,205903,99.06832806,0.3412498565,0.7381330427,Scorpion
Song_8998,Drake,R&B,25,298066,104.2886073,0.441801108,0.4599835375,Scorpion
Song_554,Justin Bieber,Electronic,68,189224,107.4009427,0.1156776413,0.2478185971,1989
Song_1341,Ed Sheeran,Reggae,70,246035,154.3467695,0.02464713751,0.175479306,"When We All Fall Asleep, Where Do We Go?"
Song_1675,Rihanna,Rock,98,249733,135.1793166,0.8776459382,0.9943597773,Divide
Song_1860,The Weeknd,Pop,41,243543,90.20572977,0.09410995782,0.5632888776,Lemonade
Song_2197,Coldplay,Jazz,98,197740,119.7583,0.6575638269,0.1645508199,Lemonade
Song_2355,gracie abrams,Electronic,38,207956,185.8838914,0.4762261883,0.6388635929,Purpose
Song_3352,Post Malone,Jazz,1,240787,182.7293943,0.1668279088,0.4701763033,Hollywood's Bleeding
Song_6912,Imagine Dragons,Pop,10,171659,159.1586585,0.8901073664,0.3538450491,Divide
Song_7341,Imagine Dragons,Jazz,22,206979,172.7790268,0.9135718182,0.5563906188,Hollywood's Bleeding
Song_8286,Imagine Dragons,Pop,29,259314,186.6605202,0.6897736752,0.5533957661,"Thank U, Next"
Song_8953,Sia,Country,37,189015,145.6583924,0.2110192928,0.1613644381,Divide
Song_9151,Imagine Dragons,Folk,91,275964,155.4398974,0.3065805496,0.692512426,Chromatica
Song_9509,Drake,Country,39,171188,122.7080909,0.4506120946,0.6820993714,Divide
Song_9591,Bruno Mars,Pop,74,216849,119.9691835,0.1390816602,0.5662504961,1989
Song_2854,Ed Sheeran,R&B,35,240449,171.2768034,0.4720833983,0.4764552659,Divide
Song_3286,Kanye West,Country,79,265267,109.013092,0.1654466612,0.09765302839,1989
Song_4130,Drake,Indie,93,243228,132.2442851,0.2577612458,0.788895281,Scorpion
Song_4241,gracie abrams,R&B,70,287931,111.9668986,0.7478544727,0.300130955,1989
Song_5235,Lady Gaga,Indie,13,180155,81.5788945,0.1944353267,0.1177681522,Divide
Song_5971,Sia,Indie,42,187950,123.3010758,0.5254508291,0.9699329031,the bottom
Song_6335,Rihanna,Jazz,72,240637,163.0215209,0.6253388946,0.3202634298,"When We All Fall Asleep, Where Do We Go?"
Song_6593,Sia,Hip-hop,55,206123,186.585409,0.2782635301,0.9051166475,Scorpion
Song_7260,Coldplay,Rock,86,287177,61.39948616,0.3591824809,0.2984528043,After Hours
Song_7407,Sam Smith,Country,1,282215,161.7267066,0.1756617069,0.4059972622,Scorpion
Song_7746,Drake,Jazz,18,203032,136.1671154,0.4289117815,0.2509912953,After Hours
Song_8353,Imagine Dragons,Jazz,42,289144,144.3818397,0.5295316988,0.3668595418,Chromatica
Song_8829,Drake,R&B,75,216493,192.4399403,0.02463956788,0.4291920637,Scorpion
Song_8968,Drake,Indie,33,215764,131.052852,0.4320106105,0.09989959002,After Hours
Song_9416,Justin Bieber,Folk,34,237910,161.1406599,0.8981100618,0.3735616099,Hollywood's Bleeding
Song_1638,Shawn Mendes,Reggae,26,284610,173.8454919,0.02016301599,0.7267789852,Hollywood's Bleeding
Song_2079,Drake,Electronic,65,167049,196.0946227,0.9309068987,0.2411036103,Divide
Song_2248,Lady Gaga,Jazz,88,190405,197.6983476,0.3398046796,0.6842376492,Hollywood's Bleeding
Song_2366,Rihanna,Pop,46,217798,133.430043,0.3906382215,0.8151300461,"Thank U, Next"
Song_2638,Adele,Rock,54,187385,163.5678401,0.3142139281,0.7473566047,Hollywood's Bleeding
Song_3843,Justin Bieber,Hip-hop,27,168341,187.2465181,0.7473526215,0.1542196101,1989
Song_5229,Drake,R&B,13,233268,130.0725098,0.8738828412,0.3291847009,Lemonade
Song_9960,The Weeknd,R&B,38,195140,126.9444198,0.4314652824,0.4028751705,Scorpion
Song_2460,Post Malone,Country,85,257272,69.04774062,0.5948885836,0.5853325194,the bottom
Song_3848,Ariana Grande,Rock,60,169191,69.50651502,0.8913391701,0.3900664401,Purpose
Song_4437,Lady Gaga,Electronic,17,161107,186.7549788,0.240518549,0.7897281126,"When We All Fall Asleep, Where Do We Go?"
Song_4876,Taylor Swift,Country,29,152726,93.86057666,0.809326513,0.3661191562,the bottom
Song_5124,Ed Sheeran,Jazz,42,223470,156.9993232,0.6337024698,0.9390111345,After Hours
Song_5781,Sam Smith,Reggae,4,209631,84.15333168,0.934870371,0.4625822218,Scorpion
Song_6573,Adele,Country,58,208707,119.2177615,0.3525352839,0.5457967888,Scorpion
Song_6767,Kendrick Lamar,Electronic,28,240884,110.103274,0.7634161713,0.2086322243,Chromatica
Song_6836,Rihanna,Electronic,11,253372,185.1971158,0.8406817523,0.8260458611,Lemonade
Song_8483,Billie Eilish,Hip-hop,15,184058,104.1980243,0.5789386637,0.4826421019,"Thank U, Next"
Song_9274,Beyoncé,Jazz,2,201849,162.3802855,0.5968752199,0.05738798856,the bottom
Song_343,Shawn Mendes,Rock,59,228376,67.30362028,0.3241803186,0.6611891563,the bottom
Song_1775,Bruno Mars,Rock,72,253032,182.5589074,0.2078860125,0.7848199288,Purpose
Song_4014,The Weeknd,Indie,77,298945,149.4260122,0.9911756402,0.1150859549,1989
Song_5565,Post Malone,Folk,8,298183,50.3987468,0.1867655366,0.9600583135,Hollywood's Bleeding
Song_6666,Imagine Dragons,R&B,63,201535,108.2101187,0.877516426,0.7212359342,the bottom
Song_7684,Beyoncé,Country,76,196212,196.7697912,0.8883443281,0.1387587385,Chromatica
Song_7954,Post Malone,R&B,20,283426,143.1209927,0.3499105385,0.9298586505,1989
Song_8140,Bruno Mars,Electronic,46,176963,116.405388,0.8810744055,0.6552881496,"When We All Fall Asleep, Where Do We Go?"
Song_8677,Bruno Mars,Reggae,40,228404,146.9099946,0.9617076852,0.8856497187,"Thank U, Next"
Song_8928,Sia,Folk,77,289384,128.8687329,0.5606116339,0.08299672799,Purpose
Song_9063,Sia,Indie,84,150599,197.0303498,0.7931029138,0.2068471647,1989
Song_9462,Imagine Dragons,Rock,35,264336,137.4821194,0.05222570908,0.8521346511,Purpose
Song_9473,Coldplay,Reggae,13,276665,82.44336752,0.7966379406,0.3083116211,After Hours
Song_145,Bruno Mars,Hip-hop,84,258567,166.0454139,0.9081192409,0.09495656899,Hollywood's Bleeding
Song_1517,Imagine Dragons,Jazz,38,160183,195.7266276,0.08317117645,0.8533518137,Chromatica
Song_7157,Imagine Dragons,Electronic,35,169786,116.293245,0.7392733861,0.1034705764,After Hours
Song_8303,Drake,Hip-hop,10,230824,83.33569874,0.2562096709,0.3671619194,1989
Song_9898,Sia,Jazz,4,243213,154.7099943,0.1284415592,0.8081696965,Scorpion
Song_235,The Weeknd,Folk,4,168058,196.3049934,0.5693593362,0.3288793702,"Thank U, Next"
Song_3938,Justin Bieber,Folk,12,255735,56.47930725,0.4209420054,0.9382570884,Lemonade
Song_4841,Ariana Grande,R&B,94,180646,85.69478145,0.07617661722,0.8752531885,Purpose
